"Month","Day","Hour","Minute","Half_min","fn","volt"
8,17,12,11,0,"plot57",42.24
8,17,12,11,1,"plot57",42.03
8,17,12,12,0,"plot57",42.2566666666667
8,17,12,12,1,"plot57",42.3466666666667
8,17,12,13,0,"plot57",42.4066666666667
8,17,12,13,1,"plot57",42.56
8,17,12,14,0,"plot57",42.3766666666667
8,17,12,14,1,"plot57",42.5066666666667
8,17,12,15,0,"plot57",42.7133333333333
8,17,12,15,1,"plot57",42.6233333333333
8,17,12,16,0,"plot57",42.58
8,17,12,16,1,"plot57",42.83
8,17,12,17,0,"plot57",42.82
8,17,12,17,1,"plot57",42.7766666666667
8,17,12,18,0,"plot57",42.8333333333333
8,17,12,18,1,"plot57",42.5866666666667
8,17,12,19,0,"plot57",42.4966666666667
8,17,12,19,1,"plot57",42.3833333333333
8,17,12,20,0,"plot57",42.5533333333333
8,17,12,20,1,"plot57",42.6866666666667
8,17,12,21,0,"plot57",43.0333333333333
8,17,12,21,1,"plot57",43.23
8,17,12,22,0,"plot57",43.1466666666667
8,17,12,22,1,"plot57",42.9766666666667
8,17,12,23,0,"plot57",42.4833333333333
8,17,12,24,1,"plot57",42.6866666666667
8,17,12,25,0,"plot57",42.55
8,17,12,25,1,"plot57",42.93
8,17,12,26,0,"plot57",42.9433333333333
8,17,12,26,1,"plot57",42.6166666666667
8,17,12,27,0,"plot57",42.8733333333333
8,17,12,27,1,"plot57",43.23
8,17,12,28,0,"plot57",43.29
8,17,12,28,1,"plot57",43.3
8,17,12,29,0,"plot57",43.4633333333333
8,17,12,29,1,"plot57",43.67
8,17,12,30,0,"plot57",43.75
8,17,12,30,1,"plot57",43.7066666666667
8,17,12,31,0,"plot57",43.4766666666667
8,17,12,31,1,"plot57",43.45
8,17,12,32,0,"plot57",43.2933333333333
8,17,12,32,1,"plot57",43.71
8,17,12,33,0,"plot57",43.6766666666667
8,17,12,33,1,"plot57",43.6666666666667
8,17,12,34,0,"plot57",43.3333333333333
8,17,12,34,1,"plot57",43.4133333333333
8,17,12,35,0,"plot57",43.1933333333333
8,17,12,35,1,"plot57",43.2933333333333
8,17,12,36,0,"plot57",43.24
8,17,12,36,1,"plot57",43.2466666666667
8,17,12,37,0,"plot57",43.24
8,17,12,37,1,"plot57",43.2033333333333
8,17,12,38,0,"plot57",43.23
8,17,12,39,0,"plot57",43.205
8,17,12,39,1,"plot57",43.05
8,17,12,40,0,"plot57",42.9366666666667
8,17,12,40,1,"plot57",43.1166666666667
8,17,12,41,0,"plot57",43.0133333333333
8,17,12,41,1,"plot57",42.9533333333333
8,17,12,42,0,"plot57",42.85
8,17,12,42,1,"plot57",42.6366666666667
8,17,12,43,0,"plot57",42.7366666666667
8,17,12,43,1,"plot57",42.7066666666667
8,17,12,44,0,"plot57",42.68
8,17,12,44,1,"plot57",42.69
8,17,12,45,0,"plot57",42.8533333333333
8,17,12,45,1,"plot57",43.0766666666667
8,17,12,46,0,"plot57",43.0066666666667
8,17,12,46,1,"plot57",43.0033333333333
8,17,12,47,0,"plot57",43.0166666666667
8,17,12,47,1,"plot57",43.22
8,17,12,48,0,"plot57",43.08
8,17,12,48,1,"plot57",43.02
8,17,12,49,0,"plot57",42.77
8,17,12,49,1,"plot57",43.1933333333333
8,17,12,50,0,"plot57",43.1766666666667
8,17,12,50,1,"plot57",43.2133333333333
8,17,12,51,0,"plot57",43.24
8,17,12,51,1,"plot57",43.37
8,17,12,52,0,"plot57",43.26
8,17,12,52,1,"plot57",43.5533333333333
8,17,12,53,0,"plot57",43.53
8,17,12,54,0,"plot57",43.35
8,17,12,54,1,"plot57",43.2566666666667
8,17,12,55,0,"plot57",43.2733333333333
8,17,12,55,1,"plot57",43.78
8,17,12,56,0,"plot57",43.76
8,17,12,56,1,"plot57",43.9133333333333
8,17,12,57,0,"plot57",43.8566666666667
8,17,12,57,1,"plot57",43.83
8,17,12,58,0,"plot57",43.6766666666667
8,17,12,58,1,"plot57",43.6566666666667
8,17,12,59,0,"plot57",43.73
8,17,12,59,1,"plot57",43.84
8,17,13,0,0,"plot57",43.8233333333333
8,17,13,0,1,"plot57",43.6466666666667
8,17,13,1,0,"plot57",43.58
8,17,13,1,1,"plot57",43.5566666666667
8,17,13,2,0,"plot57",43.5233333333333
8,17,13,2,1,"plot57",43.2366666666667
8,17,13,3,0,"plot57",43.2866666666667
8,17,13,3,1,"plot57",43.38
8,17,13,4,0,"plot57",43.2566666666667
8,17,13,4,1,"plot57",43.4133333333333
8,17,13,5,0,"plot57",43.4033333333333
8,17,13,5,1,"plot57",43.2633333333333
8,17,13,6,0,"plot57",43.2433333333333
8,17,13,6,1,"plot57",43.27
8,17,13,7,0,"plot57",43.2833333333333
8,17,13,7,1,"plot57",43.3433333333333
8,17,13,8,0,"plot57",43.88
8,17,13,9,0,"plot57",43.8
8,17,13,9,1,"plot57",43.82
8,17,13,10,0,"plot57",43.5633333333333
8,17,13,10,1,"plot57",43.34
8,17,13,11,0,"plot57",43.48
8,17,13,11,1,"plot57",43.8066666666667
8,17,13,12,0,"plot57",43.7933333333333
8,17,13,12,1,"plot57",43.59
8,17,13,13,0,"plot57",43.3633333333333
8,17,13,13,1,"plot57",43.1533333333333
8,17,13,14,0,"plot57",43.25
8,17,13,14,1,"plot57",43.24
8,17,13,15,0,"plot57",43.61
8,17,13,15,1,"plot57",43.73
8,17,13,16,0,"plot57",43.71
8,17,13,16,1,"plot57",43.74
8,17,13,17,0,"plot57",43.7766666666667
8,17,13,17,1,"plot57",43.8066666666667
8,17,13,18,0,"plot57",43.6166666666667
8,17,13,18,1,"plot57",43.7333333333333
8,17,13,19,0,"plot57",43.5533333333333
8,17,13,19,1,"plot57",43.3866666666667
8,17,13,20,0,"plot57",43.2933333333333
8,17,13,20,1,"plot57",43.41
8,17,13,21,0,"plot57",43.47
8,17,13,21,1,"plot57",43.2566666666667
8,17,13,22,0,"plot57",43.2533333333333
8,17,13,22,1,"plot57",43.2766666666667
8,17,13,23,0,"plot57",43.2433333333333
8,17,13,23,1,"plot57",43.42
8,17,13,25,0,"plot57",44.47
8,17,13,25,1,"plot57",44.5233333333333
8,17,13,26,0,"plot57",44.55
8,17,13,26,1,"plot57",44.37
8,17,13,27,0,"plot57",44.07
8,17,13,27,1,"plot57",43.5733333333333
8,17,13,28,0,"plot57",43.8066666666667
8,17,13,28,1,"plot57",43.6633333333333
8,17,13,29,0,"plot57",43.2533333333333
8,17,13,29,1,"plot57",43.22
8,17,13,30,0,"plot57",43.01
8,17,13,30,1,"plot57",42.68
8,17,13,31,0,"plot57",42.7433333333333
8,17,13,31,1,"plot57",42.6733333333333
8,17,13,32,0,"plot57",42.47
8,17,13,32,1,"plot57",42.63
8,17,13,33,0,"plot57",42.8966666666667
8,17,13,33,1,"plot57",42.97
8,17,13,34,0,"plot57",43.1133333333333
8,17,13,34,1,"plot57",43.15
8,17,13,35,0,"plot57",43.2333333333333
8,17,13,35,1,"plot57",43.2166666666667
8,17,13,36,0,"plot57",27.9
8,17,13,36,1,"plot57",4.3
8,17,13,37,0,"plot57",4.33666666666667
8,17,13,37,1,"plot57",4.76
8,17,13,38,0,"plot57",30.5233333333333
8,17,13,38,1,"plot57",43.2833333333333
8,17,13,39,0,"plot57",41.5733333333333
8,17,13,39,1,"plot57",43.745
8,17,13,40,1,"plot57",43.23
8,17,13,41,0,"plot57",43.2066666666667
8,17,13,41,1,"plot57",43.1966666666667
8,17,13,42,0,"plot57",42.74
8,17,13,42,1,"plot57",42.4933333333333
8,17,13,43,0,"plot57",42.24
8,17,13,43,1,"plot57",42.6266666666667
8,17,13,44,0,"plot57",42.87
8,17,13,44,1,"plot57",43.1266666666667
8,17,13,45,0,"plot57",42.9933333333333
8,17,13,45,1,"plot57",43.1966666666667
8,17,13,46,0,"plot57",43.2433333333333
8,17,13,46,1,"plot57",43.3533333333333
8,17,13,47,0,"plot57",42.83
8,17,13,47,1,"plot57",42.7933333333333
8,17,13,48,0,"plot57",42.6
8,17,13,48,1,"plot57",43.2766666666667
8,17,13,49,0,"plot57",43.9366666666667
8,17,13,49,1,"plot57",43.8166666666667
8,17,13,50,0,"plot57",43.8633333333333
8,17,13,50,1,"plot57",43.9633333333333
8,17,13,51,0,"plot57",43.9
8,17,13,51,1,"plot57",41.74
8,17,13,52,0,"plot57",43.8633333333333
8,17,13,52,1,"plot57",43.97
8,17,13,53,0,"plot57",44.2766666666667
8,17,13,53,1,"plot57",44.5633333333333
8,17,13,54,0,"plot57",44.1933333333333
8,17,13,54,1,"plot57",44.4866666666667
8,17,13,55,0,"plot57",44.42
8,17,13,55,1,"plot57",44.71
8,17,13,56,1,"plot57",10.61
8,17,13,57,0,"plot57",15.6333333333333
8,17,13,57,1,"plot57",20.5966666666667
8,17,13,58,0,"plot57",12.2133333333333
8,17,13,58,1,"plot57",7.17333333333333
8,17,13,59,0,"plot57",5.74666666666667
8,17,13,59,1,"plot57",5.85333333333333
8,17,14,0,0,"plot57",5.57333333333333
8,17,14,0,1,"plot57",5.51
8,17,14,1,0,"plot57",5.37333333333333
8,17,14,1,1,"plot57",5.61666666666667
8,17,14,2,0,"plot57",6.13333333333333
8,17,14,2,1,"plot57",6.4
8,17,14,3,0,"plot57",5.97
8,17,14,3,1,"plot57",6.01666666666667
8,17,14,4,0,"plot57",6.48666666666667
8,17,14,4,1,"plot57",6.57333333333333
8,17,14,5,0,"plot57",5.99333333333333
8,17,14,5,1,"plot57",9.90333333333333
8,17,14,6,0,"plot57",33.35
8,17,14,6,1,"plot57",43.0966666666667
8,17,14,7,0,"plot57",42.6033333333333
8,17,14,7,1,"plot57",42.3266666666667
8,17,14,8,0,"plot57",42.17
8,17,14,8,1,"plot57",42.3033333333333
8,17,14,9,0,"plot57",42.4833333333333
8,17,14,9,1,"plot57",42.5733333333333
8,17,14,10,0,"plot57",42.6366666666667
8,17,14,10,1,"plot57",42.645
8,17,14,11,1,"plot57",30.4
8,17,14,12,0,"plot57",12.33
8,17,14,12,1,"plot57",16.42
8,17,14,13,0,"plot57",35.77
8,17,14,13,1,"plot57",4.70333333333333
8,17,14,14,0,"plot57",3.73333333333333
8,17,14,14,1,"plot57",3.5
8,17,14,15,0,"plot57",3.70333333333333
8,17,14,15,1,"plot57",3.89666666666667
8,17,14,16,0,"plot57",4.74
8,17,14,16,1,"plot57",4.41333333333333
8,17,14,17,0,"plot57",4.14333333333333
8,17,14,17,1,"plot57",4.09
8,17,14,18,0,"plot57",4.19
8,17,14,18,1,"plot57",9.32666666666667
8,17,14,19,0,"plot57",40.72
8,17,14,19,1,"plot57",42.4
8,17,14,20,0,"plot57",42.75
8,17,14,20,1,"plot57",43.3533333333333
8,17,14,21,0,"plot57",36.97
8,17,14,21,1,"plot57",35.65
8,17,14,22,0,"plot57",14.4333333333333
8,17,14,22,1,"plot57",7.95333333333333
8,17,14,23,0,"plot57",33.33
8,17,14,23,1,"plot57",17.9466666666667
8,17,14,24,0,"plot57",20.0933333333333
8,17,14,24,1,"plot57",16.64
8,17,14,25,0,"plot57",14.78
8,17,14,25,1,"plot57",6.59
8,17,14,26,1,"plot57",5.865
8,17,14,27,0,"plot57",5.53333333333333
8,17,14,27,1,"plot57",5.39666666666667
8,17,14,28,0,"plot57",5.16
8,17,14,28,1,"plot57",5.63
8,17,14,29,0,"plot57",21.1666666666667
8,17,14,29,1,"plot57",40.01
8,17,14,30,0,"plot57",41.2033333333333
8,17,14,30,1,"plot57",41.41
8,17,14,31,0,"plot57",40.9566666666667
8,17,14,31,1,"plot57",26.8266666666667
8,17,14,32,0,"plot57",36.39
8,17,14,32,1,"plot57",41.7866666666667
8,17,14,33,0,"plot57",27.3733333333333
8,17,14,33,1,"plot57",6.54333333333333
8,17,14,34,0,"plot57",5.67333333333333
8,17,14,34,1,"plot57",5.44666666666667
8,17,14,35,0,"plot57",5.4
8,17,14,35,1,"plot57",6.35333333333333
8,17,14,36,0,"plot57",6.34
8,17,14,36,1,"plot57",5.95333333333333
8,17,14,37,0,"plot57",10.0266666666667
8,17,14,37,1,"plot57",21.35
8,17,14,38,0,"plot57",22.1733333333333
8,17,14,38,1,"plot57",4.47333333333333
8,17,14,39,0,"plot57",3.87
8,17,14,39,1,"plot57",3.40666666666667
8,17,14,40,0,"plot57",3.06
8,17,14,41,0,"plot57",2.85
8,17,14,41,1,"plot57",2.92666666666667
8,17,14,42,0,"plot57",3.27666666666667
8,17,14,42,1,"plot57",3.64
8,17,14,43,0,"plot57",6.19666666666667
8,17,14,43,1,"plot57",3.62666666666667
8,17,14,44,0,"plot57",4.48666666666667
8,17,14,44,1,"plot57",4.73
8,17,14,45,0,"plot57",4.15666666666667
8,17,14,45,1,"plot57",4.42666666666667
8,17,14,46,0,"plot57",4.94666666666667
8,17,14,46,1,"plot57",5.84333333333333
8,17,14,47,0,"plot57",6.77333333333333
8,17,14,47,1,"plot57",6.89333333333333
8,17,14,48,0,"plot57",6.12333333333333
8,17,14,48,1,"plot57",5.17666666666667
8,17,14,49,0,"plot57",4.97666666666667
8,17,14,49,1,"plot57",4.75333333333333
8,17,14,50,0,"plot57",4.91333333333333
8,17,14,50,1,"plot57",4.98666666666667
8,17,14,51,0,"plot57",5.61
8,17,14,51,1,"plot57",6.9
8,17,14,52,0,"plot57",7.22333333333333
8,17,14,52,1,"plot57",7.28666666666667
8,17,14,53,0,"plot57",7.25666666666667
8,17,14,53,1,"plot57",6.25333333333333
8,17,14,54,0,"plot57",6.24666666666667
8,17,14,54,1,"plot57",6.02
8,17,14,55,1,"plot57",14.205
8,17,14,56,0,"plot57",14.2
8,17,14,56,1,"plot57",16.5066666666667
8,17,14,57,0,"plot57",19.01
8,17,14,57,1,"plot57",16.26
8,17,14,58,0,"plot57",12.0266666666667
8,17,14,58,1,"plot57",9.26333333333333
8,17,14,59,0,"plot57",5.12666666666667
8,17,14,59,1,"plot57",3.14333333333333
8,17,15,0,0,"plot57",2.69333333333333
8,17,15,0,1,"plot57",2.73666666666667
8,17,15,1,0,"plot57",4.85
8,17,15,1,1,"plot57",5.86333333333333
8,17,15,2,0,"plot57",3.09
8,17,15,2,1,"plot57",2.71333333333333
8,17,15,3,0,"plot57",2.51333333333333
8,17,15,3,1,"plot57",1.75666666666667
8,17,15,4,0,"plot57",1.68
8,17,15,4,1,"plot57",1.78
8,17,15,5,0,"plot57",1.75666666666667
8,17,15,5,1,"plot57",1.36666666666667
8,17,15,6,0,"plot57",0.49
8,17,15,6,1,"plot57",0.38
8,17,15,7,0,"plot57",0.363333333333333
8,17,15,7,1,"plot57",0.356666666666667
8,17,15,8,0,"plot57",0.34
8,17,15,9,1,"plot57",0.333333333333333
8,17,15,10,0,"plot57",0.323333333333333
8,17,15,10,1,"plot57",0.32
8,17,15,11,0,"plot57",0.313333333333333
8,17,15,11,1,"plot57",0.31
8,17,15,12,0,"plot57",0.306666666666667
8,17,15,12,1,"plot57",0.31
8,17,15,13,0,"plot57",0.316666666666667
8,17,15,13,1,"plot57",0.33
8,17,15,14,0,"plot57",0.34
8,17,15,14,1,"plot57",0.343333333333333
8,17,15,15,0,"plot57",0.35
8,17,15,15,1,"plot57",0.34
8,17,15,16,0,"plot57",0.33
8,17,15,16,1,"plot57",0.313333333333333
8,17,15,17,0,"plot57",0.3
8,17,15,17,1,"plot57",0.303333333333333
8,17,15,18,0,"plot57",0.313333333333333
8,17,15,18,1,"plot57",0.323333333333333
8,17,15,19,0,"plot57",0.336666666666667
8,17,15,19,1,"plot57",0.34
8,17,15,20,0,"plot57",0.34
8,17,15,20,1,"plot57",0.34
8,17,15,21,0,"plot57",0.356666666666667
8,17,15,21,1,"plot57",0.38
8,17,15,22,0,"plot57",1.775
8,17,15,23,0,"plot57",3.92
8,17,15,23,1,"plot57",4.44666666666667
8,17,15,24,0,"plot57",4.65333333333333
8,17,15,24,1,"plot57",4.42
8,17,15,25,0,"plot57",4.48666666666667
8,17,15,25,1,"plot57",4.47333333333333
8,17,15,26,0,"plot57",4.11
8,17,15,26,1,"plot57",4.13
8,17,15,27,0,"plot57",4.03333333333333
8,17,15,27,1,"plot57",3.62333333333333
8,17,15,28,0,"plot57",4.28666666666667
8,17,15,28,1,"plot57",4.16
8,17,15,29,0,"plot57",4.30666666666667
8,17,15,29,1,"plot57",4.14333333333333
8,17,15,30,0,"plot57",3.51
8,17,15,30,1,"plot57",3.48666666666667
8,17,15,31,0,"plot57",3.31666666666667
8,17,15,31,1,"plot57",3.24666666666667
8,17,15,32,0,"plot57",3.15333333333333
8,17,15,32,1,"plot57",2.83
8,17,15,33,0,"plot57",2.66
8,17,15,33,1,"plot57",2.37
8,17,15,34,0,"plot57",2.22666666666667
8,17,15,34,1,"plot57",2.26
8,17,15,35,0,"plot57",2.16666666666667
8,17,15,35,1,"plot57",2.2
8,17,15,37,0,"plot57",2.11333333333333
8,17,15,37,1,"plot57",1.68
8,17,15,38,0,"plot57",1.23666666666667
8,17,15,38,1,"plot57",0.486666666666667
8,17,15,39,0,"plot57",0.37
8,17,15,39,1,"plot57",0.353333333333333
8,17,15,40,0,"plot57",0.363333333333333
8,17,15,40,1,"plot57",0.8
8,17,15,41,0,"plot57",2.54333333333333
8,17,15,41,1,"plot57",2.98666666666667
8,17,15,42,0,"plot57",3.25666666666667
8,17,15,42,1,"plot57",3.43333333333333
8,17,15,43,0,"plot57",3.38
8,17,15,43,1,"plot57",3.20666666666667
8,17,15,44,0,"plot57",2.91333333333333
8,17,15,44,1,"plot57",2.71333333333333
8,17,15,45,0,"plot57",2.26
8,17,15,45,1,"plot57",1.91333333333333
8,17,15,46,0,"plot57",1.63666666666667
8,17,15,46,1,"plot57",1.63
8,17,15,47,0,"plot57",1.50666666666667
8,17,15,47,1,"plot57",1.28333333333333
8,17,15,48,0,"plot57",0.946666666666667
8,17,15,48,1,"plot57",0.476666666666667
8,17,15,49,0,"plot57",0.38
8,17,15,49,1,"plot57",0.38
8,17,15,50,1,"plot57",0.37
8,17,15,51,0,"plot57",0.38
8,17,15,51,1,"plot57",0.38
8,17,15,52,0,"plot57",0.38
8,17,15,52,1,"plot57",0.38
8,17,15,53,0,"plot57",0.363333333333333
8,17,15,53,1,"plot57",0.35
8,17,15,54,0,"plot57",0.34
8,17,15,54,1,"plot57",0.326666666666667
8,17,15,55,0,"plot57",0.313333333333333
8,17,15,55,1,"plot57",0.3
8,17,15,56,0,"plot57",0.293333333333333
8,17,15,56,1,"plot57",0.283333333333333
8,17,15,57,0,"plot57",0.276666666666667
8,17,15,57,1,"plot57",0.276666666666667
8,17,15,58,0,"plot57",0.29
8,17,15,58,1,"plot57",0.3
8,17,15,59,0,"plot57",0.3
8,17,15,59,1,"plot57",0.306666666666667
8,17,16,0,0,"plot57",0.326666666666667
8,17,16,0,1,"plot57",0.34
8,17,16,1,0,"plot57",0.36
8,17,16,1,1,"plot57",0.376666666666667
8,17,16,2,0,"plot57",0.386666666666667
8,17,16,2,1,"plot57",0.39
8,17,16,4,0,"plot57",0.433333333333333
8,17,16,4,1,"plot57",0.49
8,17,16,5,0,"plot57",0.38
8,17,16,5,1,"plot57",0.38
8,17,16,6,0,"plot57",0.473333333333333
8,17,16,6,1,"plot57",1.14
8,17,16,7,0,"plot57",1.87666666666667
8,17,16,7,1,"plot57",2.53333333333333
8,17,16,8,0,"plot57",2.76666666666667
8,17,16,8,1,"plot57",2.88333333333333
8,17,16,9,0,"plot57",2.90666666666667
8,17,16,9,1,"plot57",2.85333333333333
8,17,16,10,0,"plot57",2.67666666666667
8,17,16,10,1,"plot57",2.33666666666667
8,17,16,11,0,"plot57",2.18
8,17,16,11,1,"plot57",2.00333333333333
8,17,16,12,0,"plot57",2.1
8,17,16,12,1,"plot57",2.42666666666667
8,17,16,13,0,"plot57",2.32666666666667
8,17,16,13,1,"plot57",1.98666666666667
8,17,16,14,0,"plot57",1.97
8,17,16,14,1,"plot57",2.2
8,17,16,15,0,"plot57",2.43
8,17,16,15,1,"plot57",2.84333333333333
8,17,16,16,0,"plot57",3.43666666666667
8,17,16,17,1,"plot57",2.93666666666667
8,17,16,18,0,"plot57",3.17333333333333
8,17,16,18,1,"plot57",3.35666666666667
8,17,16,19,0,"plot57",3.04333333333333
8,17,16,19,1,"plot57",2.90666666666667
8,17,16,20,0,"plot57",2.68
8,17,16,20,1,"plot57",2.14
8,17,16,21,0,"plot57",0.923333333333333
8,17,16,21,1,"plot57",0.37
8,17,16,22,0,"plot57",0.343333333333333
8,17,16,22,1,"plot57",0.336666666666667
8,17,16,23,0,"plot57",0.323333333333333
8,17,16,23,1,"plot57",0.306666666666667
8,17,16,24,0,"plot57",0.3
8,17,16,24,1,"plot57",0.3
8,17,16,25,0,"plot57",0.3
8,17,16,25,1,"plot57",0.29
8,17,16,26,0,"plot57",0.3
8,17,16,26,1,"plot57",0.3
8,17,16,27,0,"plot57",0.3
8,17,16,27,1,"plot57",0.3
8,17,16,28,0,"plot57",0.3
8,17,16,28,1,"plot57",0.3
8,17,16,29,0,"plot57",0.3
8,17,16,29,1,"plot57",0.3
8,17,16,31,0,"plot57",0.3
8,17,16,31,1,"plot57",0.3
8,17,16,32,0,"plot57",0.3
8,17,16,32,1,"plot57",0.3
8,17,16,33,0,"plot57",0.3
8,17,16,33,1,"plot57",0.3
8,17,16,34,0,"plot57",0.3
8,17,16,34,1,"plot57",0.303333333333333
8,17,16,35,0,"plot57",0.316666666666667
8,17,16,35,1,"plot57",0.333333333333333
8,17,16,36,0,"plot57",0.343333333333333
8,17,16,36,1,"plot57",0.356666666666667
8,17,16,37,0,"plot57",0.376666666666667
8,17,16,37,1,"plot57",0.783333333333333
8,17,16,38,0,"plot57",1.56666666666667
8,17,16,38,1,"plot57",1.66666666666667
8,17,16,39,0,"plot57",1.88666666666667
8,17,16,39,1,"plot57",2.05666666666667
8,17,16,40,0,"plot57",2.12666666666667
8,17,16,40,1,"plot57",2.25
8,17,16,41,0,"plot57",2.59333333333333
8,17,16,41,1,"plot57",3.05333333333333
8,17,16,42,0,"plot57",3.48
8,17,16,42,1,"plot57",3.56666666666667
8,17,16,43,0,"plot57",2.93
8,17,16,44,1,"plot57",2.41333333333333
8,17,16,45,0,"plot57",1.71666666666667
8,17,16,45,1,"plot57",0.486666666666667
8,17,16,46,0,"plot57",0.37
8,17,16,46,1,"plot57",0.366666666666667
8,17,16,47,0,"plot57",0.373333333333333
8,17,16,47,1,"plot57",0.353333333333333
8,17,16,48,0,"plot57",0.323333333333333
8,17,16,48,1,"plot57",0.333333333333333
8,17,16,49,0,"plot57",0.31
8,17,16,49,1,"plot57",0.296666666666667
8,17,16,50,0,"plot57",0.286666666666667
8,17,16,50,1,"plot57",0.27
8,17,16,51,0,"plot57",0.27
8,17,16,51,1,"plot57",0.27
8,17,16,52,0,"plot57",0.27
8,17,16,52,1,"plot57",0.266666666666667
8,17,16,53,0,"plot57",0.27
8,17,16,53,1,"plot57",0.263333333333333
8,17,16,54,0,"plot57",0.27
8,17,16,54,1,"plot57",0.27
8,17,16,55,0,"plot57",0.27
8,17,16,55,1,"plot57",0.27
8,17,16,56,0,"plot57",0.28
8,17,16,56,1,"plot57",0.28
8,17,16,58,0,"plot57",0.246666666666667
8,17,16,58,1,"plot57",0.233333333333333
8,17,16,59,0,"plot57",0.21
8,17,16,59,1,"plot57",0.196666666666667
8,17,17,0,0,"plot57",0.173333333333333
8,17,17,0,1,"plot57",0.16
8,17,17,1,0,"plot57",0.153333333333333
8,17,17,1,1,"plot57",0.133333333333333
8,17,17,2,0,"plot57",0.13
8,17,17,2,1,"plot57",0.12
8,17,17,3,0,"plot57",0.11
8,17,17,3,1,"plot57",0.11
8,17,17,4,0,"plot57",0.11
8,17,17,4,1,"plot57",0.11
8,17,17,5,0,"plot57",0.11
8,17,17,5,1,"plot57",0.11
8,17,17,6,0,"plot57",0.103333333333333
8,17,17,6,1,"plot57",0.1
8,17,17,7,0,"plot57",0.0966666666666667
8,17,17,7,1,"plot57",0.1
8,17,17,8,0,"plot57",0.103333333333333
8,17,17,8,1,"plot57",0.11
8,17,17,9,0,"plot57",0.11
8,17,17,9,1,"plot57",0.11
8,17,17,10,0,"plot57",0.11
8,17,17,11,0,"plot57",0.09
8,17,17,11,1,"plot57",0.0933333333333333
8,17,17,12,0,"plot57",0.09
8,17,17,12,1,"plot57",0.0866666666666667
8,17,17,13,0,"plot57",0.08
8,17,17,13,1,"plot57",0.0733333333333333
8,17,17,14,0,"plot57",0.07
8,17,17,14,1,"plot57",0.07
8,17,17,15,0,"plot57",0.07
8,17,17,15,1,"plot57",0.07
8,17,17,16,0,"plot57",0.07
8,17,17,16,1,"plot57",0.0666666666666667
8,17,17,17,0,"plot57",0.07
8,17,17,17,1,"plot57",0.07
8,17,17,18,0,"plot57",0.07
8,17,17,18,1,"plot57",0.0766666666666667
8,17,17,19,0,"plot57",0.07
8,17,17,19,1,"plot57",0.0733333333333333
8,17,17,20,0,"plot57",0.08
8,17,17,20,1,"plot57",0.09
8,17,17,21,0,"plot57",0.09
8,17,17,21,1,"plot57",0.09
8,17,17,22,0,"plot57",0.09
8,17,17,22,1,"plot57",0.0966666666666667
8,17,17,23,0,"plot57",0.1
8,17,17,23,1,"plot57",0.1
8,17,17,24,1,"plot57",0.11
8,17,17,25,0,"plot57",0.11
8,17,17,25,1,"plot57",0.113333333333333
8,17,17,26,0,"plot57",0.123333333333333
8,17,17,26,1,"plot57",0.133333333333333
8,17,17,27,0,"plot57",0.15
8,17,17,27,1,"plot57",0.166666666666667
8,17,17,28,0,"plot57",0.19
8,17,17,28,1,"plot57",0.2
8,17,17,29,0,"plot57",0.213333333333333
8,17,17,29,1,"plot57",0.223333333333333
8,17,17,30,0,"plot57",0.23
8,17,17,30,1,"plot57",0.216666666666667
8,17,17,31,0,"plot57",0.203333333333333
8,17,17,31,1,"plot57",0.2
8,17,17,32,0,"plot57",0.193333333333333
8,17,17,32,1,"plot57",0.19
8,17,17,33,0,"plot57",0.19
8,17,17,33,1,"plot57",0.183333333333333
8,17,17,34,0,"plot57",0.17
8,17,17,34,1,"plot57",0.16
8,17,17,35,0,"plot57",0.16
8,17,17,35,1,"plot57",0.16
8,17,17,36,0,"plot57",0.153333333333333
8,17,17,36,1,"plot57",0.146666666666667
8,17,17,37,0,"plot57",0.14
8,17,17,38,0,"plot57",0.14
8,17,17,38,1,"plot57",0.136666666666667
8,17,17,39,0,"plot57",0.13
8,17,17,39,1,"plot57",0.13
8,17,17,40,0,"plot57",0.13
8,17,17,40,1,"plot57",0.13
8,17,17,41,0,"plot57",0.13
8,17,17,41,1,"plot57",0.136666666666667
8,17,17,42,0,"plot57",0.146666666666667
8,17,17,42,1,"plot57",0.15
8,17,17,43,0,"plot57",0.14
8,17,17,43,1,"plot57",0.136666666666667
8,17,17,44,0,"plot57",0.13
8,17,17,44,1,"plot57",0.13
8,17,17,45,0,"plot57",0.13
8,17,17,45,1,"plot57",0.13
8,17,17,46,0,"plot57",0.133333333333333
8,17,17,46,1,"plot57",0.14
8,17,17,47,0,"plot57",0.14
8,17,17,47,1,"plot57",0.15
8,17,17,48,0,"plot57",0.15
8,17,17,48,1,"plot57",0.15
8,17,17,49,0,"plot57",0.15
8,17,17,49,1,"plot57",0.15
8,17,17,50,0,"plot57",0.15
8,17,17,51,1,"plot57",0.16
8,17,17,52,0,"plot57",0.16
8,17,17,52,1,"plot57",0.16
8,17,17,53,0,"plot57",0.156666666666667
8,17,17,53,1,"plot57",0.15
8,17,17,54,0,"plot57",0.143333333333333
8,17,17,54,1,"plot57",0.14
8,17,17,55,0,"plot57",0.14
8,17,17,55,1,"plot57",0.133333333333333
8,17,17,56,0,"plot57",0.13
8,17,17,56,1,"plot57",0.13
8,17,17,57,0,"plot57",0.13
8,17,17,57,1,"plot57",0.12
