"Plot","Year","Easting","Northing","svf","Date","Tag","N_infl","Fl_open","Fl_done","Note","JDay"
"49",2020,453714,4431283,0.952865835866067,"2020-06-11",1161,1,5,1,"1 shriv",11
"49",2020,453714,4431283,0.952865835866067,"2020-06-08",1104,1,2,0,"",8
"49",2020,453714,4431283,0.952865835866067,"2020-06-08",1161,1,4,0,"",8
"49",2020,453714,4431283,0.952865835866067,"2020-06-08",1243,1,2,0,"",8
"49",2020,453714,4431283,0.952865835866067,"2020-07-01",1279,,0,2,"",31
"49",2020,453714,4431283,0.952865835866067,"2020-07-01",1241,,1,15,"",31
"49",2020,453714,4431283,0.952865835866067,"2020-07-01",1282,,4,0,"",31
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1270,3,1,10,"; check - 1 rac?; is 1270?; 1270+1228 records merged SN Jan 2021",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1241,4,12,0,"Bomb",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-27",1232,,0,3,"several gone",27
"49",2020,453714,4431283,0.952865835866067,"2020-06-05",1270,1,2,0,"v. close to 1243; 1270+1228 records merged SN Jan 2021",5
"49",2020,453714,4431283,0.952865835866067,"2020-06-27",1104,,0,4,"",27
"49",2020,453714,4431283,0.952865835866067,"2020-06-27",1241,3,1,19,"some ped scars?",27
"49",2020,453714,4431283,0.952865835866067,"2020-06-08",1234,1,1,0,"",8
"49",2020,453714,4431283,0.952865835866067,"2020-06-27",1282,,2,0,"",27
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1104,,3,3,"",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1171,,4,1,"",21
"49",2020,453714,4431283,0.952865835866067,"2020-07-01",1270,0,0,2,"; 1270+1228 records merged SN Jan 2021",31
"49",2020,453714,4431283,0.952865835866067,"2020-06-27",1171,,0,4,"",27
"49",2020,453714,4431283,0.952865835866067,"2020-07-13",1241,,0,15,"",43
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1221,1,1,0,"",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1234,1,1,0,"",14
"49",2020,453714,4431283,0.952865835866067,"2020-07-13",1282,,0,5,"",43
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1270,4,13,4,"; 1270+1228 records merged SN Jan 2021",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-08",1270,1,3,0,"; 1270+1228 records merged SN Jan 2021",8
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1171,,1,4,"tt fell off; check",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-05",1121,2,3,0,"4 pres. pollen; Bombus on tt",5
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1234,,0,1,"",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1279,1,1,2,"old pla wh2 no tag",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1121,,2,12,"",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1215,,9,0,"Bomb.",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-11",1232,1,1,0,"",11
"49",2020,453714,4431283,0.952865835866067,"2020-06-27",1215,2,0,21,"was likely overcounted before; 1 possible overcount is 1241",27
"49",2020,453714,4431283,0.952865835866067,"2020-06-27",1279,1,0,2,"",27
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1171,2,4,0,"new tt",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-27",1270,2,0,6,"; ; 1270+1228 records merged SN Jan 2021",27
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1232,1,5,0,"",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1104,1,1,2,"",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1245,,0,4,"",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-27",1245,,0,2,"",27
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1161,,0,6,"",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1104,,1,5,"",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1121,2,10,4,"",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-11",1104,1,2,0,"",11
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1161,,0,6,"",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1232,,0,6,"1 counted lost pod",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1236,,0,1,"",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1215,1,1,0,"new tt",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1221,2,3,1,"",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1161,1,5,1,"",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1270,2,0,4,"; can't find; 1270+1228 records merged SN Jan 2021",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1241,,3,17,"",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1234,,0,1,"",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1245,1,3,0,"",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-14",1236,1,0,1,"1 aborted",14
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1215,2,1,24,"check rac number",24
"49",2020,453714,4431283,0.952865835866067,"2020-07-05",1241,,0,15,"",35
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1241,2,7,9,"Bomb",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-08",1121,2,10,0,"1 shriv - done?",8
"49",2020,453714,4431283,0.952865835866067,"2020-06-24",1232,,0,5,"spider web",24
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1236,,0,1,"",21
"49",2020,453714,4431283,0.952865835866067,"2020-06-21",1245,,0,4,"",21
"49",2020,453714,4431283,0.952865835866067,"2020-07-05",1282,,0,5,"",35
"5",2020,453827,4431323,0.923842613345041,"2020-07-09",1129,,1,0,"",39
"5",2020,453827,4431323,0.923842613345041,"2020-07-17",1129,,0,1,"",47
"5",2020,453827,4431323,0.923842613345041,"2020-07-13",1197,,0,7,"",43
"5",2020,453827,4431323,0.923842613345041,"2020-07-09",1197,,0,7,"",39
"5",2020,453827,4431323,0.923842613345041,"2020-07-05",1197,,5,2,"",35
"5",2020,453827,4431323,0.923842613345041,"2020-07-13",1129,,0,1,"",43
"5",2020,453827,4431323,0.923842613345041,"2020-07-01",1197,,2,0,"",31
"5",2021,453898,4431344,0.909865176867817,"2021-06-28",1159,2,5,0,"",28
"5",2021,453898,4431344,0.909865176867817,"2021-07-05",1159,2,0,5,"",35
"5",2021,453898,4431344,0.909865176867817,"2021-07-01",1159,2,5,0,"",31
"5",2021,453898,4431344,0.909865176867817,"2021-06-25",1159,1,3,0,"yv",25
"5",2021,453898,4431344,0.909865176867817,"2021-07-08",1159,2,0,5,"",38
"50",2020,453701,4431291,0.950325366930973,"2020-06-14",1225,1,2,0,"new tt",14
"50",2020,453701,4431291,0.950325366930973,"2020-07-01",1187,,0,1,"seed",31
"50",2020,453701,4431291,0.950325366930973,"2020-06-24",1187,1,1,2,"",24
"50",2020,453701,4431291,0.950325366930973,"2020-06-24",1028,,3,4,"",24
"50",2020,453701,4431291,0.950325366930973,"2020-06-27",1225,,1,3,"tt fell",27
"50",2020,453701,4431291,0.950325366930973,"2020-06-27",1167,,0,2,"",27
"50",2020,453701,4431291,0.950325366930973,"2020-07-09",1028,,0,2,"",39
"50",2020,453701,4431291,0.950325366930973,"2020-07-01",1225,,0,3,"",31
"50",2020,453701,4431291,0.950325366930973,"2020-06-27",1187,,0,2,"",27
"50",2020,453701,4431291,0.950325366930973,"2020-06-27",1169,,0,4,"",27
"50",2020,453701,4431291,0.950325366930973,"2020-07-01",1281,,0,1,"",31
"50",2020,453701,4431291,0.950325366930973,"2020-06-27",1155,,0,1,"",27
"50",2020,453701,4431291,0.950325366930973,"2020-06-24",1281,2,1,0,"1 grazed rac",24
"50",2020,453701,4431291,0.950325366930973,"2020-06-14",1187,1,1,0,"",14
"50",2020,453701,4431291,0.950325366930973,"2020-06-27",1206,2,3,0,"",27
"50",2020,453701,4431291,0.950325366930973,"2020-06-24",1167,,1,5,"",24
"50",2020,453701,4431291,0.950325366930973,"2020-06-27",1028,,2,5,"",27
"50",2020,453701,4431291,0.950325366930973,"2020-07-01",1028,,1,5,"",31
"50",2020,453701,4431291,0.950325366930973,"2020-06-11",1028,4,0,1,"1 shriv",11
"50",2020,453701,4431291,0.950325366930973,"2020-06-14",1167,4,3,0,"",14
"50",2020,453701,4431291,0.950325366930973,"2020-07-01",1167,,0,2,"seeds gone",31
"50",2020,453701,4431291,0.950325366930973,"2020-07-01",1169,,0,3,"",31
"50",2020,453701,4431291,0.950325366930973,"2020-06-14",1028,4,5,1,"baborted or done? Fl2 (counted?)",14
"50",2020,453701,4431291,0.950325366930973,"2020-06-27",1281,2,1,0,"",27
"50",2020,453701,4431291,0.950325366930973,"2020-06-21",1169,,4,0,"bee (pic)",21
"50",2020,453701,4431291,0.950325366930973,"2020-07-05",1225,,0,3,"",35
"50",2020,453701,4431291,0.950325366930973,"2020-06-24",1186,,0,1,"",24
"50",2020,453701,4431291,0.950325366930973,"2020-06-24",1225,,2,4,"",24
"50",2020,453701,4431291,0.950325366930973,"2020-07-05",1028,,0,3,"",35
"50",2020,453701,4431291,0.950325366930973,"2020-07-05",1281,,0,1,"",35
"50",2020,453701,4431291,0.950325366930973,"2020-06-21",1225,,4,1,"",21
"50",2020,453701,4431291,0.950325366930973,"2020-06-21",1187,,2,1,"ants",21
"50",2020,453701,4431291,0.950325366930973,"2020-06-21",1167,,6,1,"",21
"50",2020,453701,4431291,0.950325366930973,"2020-06-21",1186,,0,1,"new buds?",21
"50",2020,453701,4431291,0.950325366930973,"2020-06-24",1169,,2,2,"",24
"50",2020,453701,4431291,0.950325366930973,"2020-06-21",1028,,5,3,"2 broken counted",21
"51",2020,453688,4431284,0.936400737237609,"2020-06-24",1277,,2,0,"",24
"51",2020,453688,4431284,0.936400737237609,"2020-07-09",1267,,0,4,"",39
"51",2020,453688,4431284,0.936400737237609,"2020-07-01",1277,,1,1,"",31
"51",2020,453688,4431284,0.936400737237609,"2020-07-09",1237,,0,5,"",39
"51",2020,453688,4431284,0.936400737237609,"2020-06-11",1226,3,2,0,"",11
"51",2020,453688,4431284,0.936400737237609,"2020-06-21",1230,,6,0,"",21
"51",2020,453688,4431284,0.936400737237609,"2020-06-27",1226,,0,4,"",27
"51",2020,453688,4431284,0.936400737237609,"2020-06-24",1237,,4,6,"",24
"51",2020,453688,4431284,0.936400737237609,"2020-07-09",1256,,0,2,"",39
"51",2020,453688,4431284,0.936400737237609,"2020-06-21",1226,,2,1,"",21
"51",2020,453688,4431284,0.936400737237609,"2020-06-27",1267,1,1,2,"",27
"51",2020,453688,4431284,0.936400737237609,"2020-06-27",1256,,2,0,"(0;2) in prev record was mistake? Check",27
"51",2020,453688,4431284,0.936400737237609,"2020-06-21",1237,4,6,3,"",21
"51",2020,453688,4431284,0.936400737237609,"2020-07-01",1267,,1,3,"spider web",31
"51",2020,453688,4431284,0.936400737237609,"2020-06-14",1226,2,8,0,"",14
"51",2020,453688,4431284,0.936400737237609,"2020-07-01",1256,,1,1,"",31
"51",2020,453688,4431284,0.936400737237609,"2020-06-24",1256,,0,2,"",24
"51",2020,453688,4431284,0.936400737237609,"2020-07-05",1230,,0,5,"",35
"51",2020,453688,4431284,0.936400737237609,"2020-07-05",1237,,0,6,"",35
"51",2020,453688,4431284,0.936400737237609,"2020-07-09",1277,,0,2,"1 seed dropped",39
"51",2020,453688,4431284,0.936400737237609,"2020-06-24",1226,,0,4,"",24
"51",2020,453688,4431284,0.936400737237609,"2020-06-24",1267,1,3,0,"[plot 51 added during cleaning; Nov 10]",24
"51",2020,453688,4431284,0.936400737237609,"2020-07-05",1267,,0,4,"",35
"51",2020,453688,4431284,0.936400737237609,"2020-06-14",1237,4,5,1,"1 dud",14
"51",2020,453688,4431284,0.936400737237609,"2020-06-27",1237,,3,4,"",27
"51",2020,453688,4431284,0.936400737237609,"2020-07-05",1277,,0,2,"",35
"51",2020,453688,4431284,0.936400737237609,"2020-07-05",1256,,0,2,"",35
"51",2020,453688,4431284,0.936400737237609,"2020-06-24",1230,,4,3,"",24
"51",2020,453688,4431284,0.936400737237609,"2020-07-01",1230,,0,6,"",31
"51",2020,453688,4431284,0.936400737237609,"2020-06-27",1277,,2,0,"",27
"51",2020,453688,4431284,0.936400737237609,"2020-07-01",1237,,3,3,"",31
"51",2020,453688,4431284,0.936400737237609,"2020-06-27",1230,,1,4,"",27
"52",2020,453706,4431272,0.890109878823162,"2020-07-09",1307,,1,1,"",39
"52",2020,453706,4431272,0.890109878823162,"2020-07-17",1307,,0,2,"",47
"52",2020,453706,4431272,0.890109878823162,"2020-07-13",1307,,0,2,"",43
"57",2021,453633,4431377,0.891199719977645,"2021-07-12",1057,1,0,3,"",42
"57",2021,453633,4431377,0.891199719977645,"2021-07-12",1251,1,1,4,"",42
"57",2021,453633,4431377,0.891199719977645,"2021-07-08",1057,1,0,3,"",38
"57",2021,453633,4431377,0.891199719977645,"2021-07-19",1251,1,0,4,"",49
"57",2021,453633,4431377,0.891199719977645,"2021-07-01",1057,1,2,0,"",31
"57",2021,453633,4431377,0.891199719977645,"2021-06-28",1057,1,1,0,"",28
"57",2021,453633,4431377,0.891199719977645,"2021-06-25",1057,1,1,0,"",25
"57",2021,453633,4431377,0.891199719977645,"2021-07-08",1251,1,2,3,"",38
"57",2021,453633,4431377,0.891199719977645,"2021-07-15",1251,1,0,5,"",45
"57",2021,453633,4431377,0.891199719977645,"2021-07-01",1251,1,1,0,"",31
"57",2021,453633,4431377,0.891199719977645,"2021-07-05",1057,1,1,2,"",35
"57",2021,453633,4431377,0.891199719977645,"2021-07-05",1251,1,3,0,"",35
"58",2021,453687,4431372,0.915258449322723,"2021-07-08",1188,1,1,4,"",38
"58",2021,453687,4431372,0.915258449322723,"2021-07-15",1188,1,0,4,"",45
"58",2021,453687,4431372,0.915258449322723,"2021-07-01",1080,1,2,0,"",31
"58",2021,453687,4431372,0.915258449322723,"2021-07-05",1080,1,0,2,"",35
"58",2021,453687,4431372,0.915258449322723,"2021-07-01",1188,1,1,0,"",31
"58",2021,453687,4431372,0.915258449322723,"2021-07-12",1188,1,0,6,"",42
"58",2021,453687,4431372,0.915258449322723,"2021-07-08",1080,1,0,2,"",38
"58",2021,453687,4431372,0.915258449322723,"2021-07-05",1188,1,1,9,"",35
"59",2021,453707,4431369,0.970080763564286,"2021-07-01",1147,1,2,4,"",31
"59",2021,453707,4431369,0.970080763564286,"2021-06-21",1145,2,4,0,"",21
"59",2021,453707,4431369,0.970080763564286,"2021-06-25",1301,3,26,1,"",25
"59",2021,453707,4431369,0.970080763564286,"2021-07-05",1301,2,0,25,"",35
"59",2021,453707,4431369,0.970080763564286,"2021-07-05",1147,1,0,7,"",35
"59",2021,453707,4431369,0.970080763564286,"2021-06-28",1147,1,6,0,"",28
"59",2021,453707,4431369,0.970080763564286,"2021-06-21",1147,1,3,0,"",21
"59",2021,453707,4431369,0.970080763564286,"2021-06-25",1145,2,8,0,"",25
"59",2021,453707,4431369,0.970080763564286,"2021-06-21",1025,1,6,0,"",21
"59",2021,453707,4431369,0.970080763564286,"2021-06-28",1301,3,23,4,"",28
"59",2021,453707,4431369,0.970080763564286,"2021-07-08",1055,1,0,1,"",38
"59",2021,453707,4431369,0.970080763564286,"2021-07-01",1055,1,2,0,"",31
"59",2021,453707,4431369,0.970080763564286,"2021-07-01",1301,2,17,6,"",31
"59",2021,453707,4431369,0.970080763564286,"2021-06-25",1142,1,5,2,"",25
"59",2021,453707,4431369,0.970080763564286,"2021-06-21",1142,2,9,0,"",21
"59",2021,453707,4431369,0.970080763564286,"2021-06-21",1199,1,1,0,"",21
"59",2021,453707,4431369,0.970080763564286,"2021-07-05",1199,1,1,9,"",35
"59",2021,453707,4431369,0.970080763564286,"2021-06-28",1199,1,9,0,"",28
"59",2021,453707,4431369,0.970080763564286,"2021-07-08",1147,1,0,6,"",38
"59",2021,453707,4431369,0.970080763564286,"2021-07-01",1145,2,0,8,"",31
"59",2021,453707,4431369,0.970080763564286,"2021-07-01",1199,1,9,1,"",31
"59",2021,453707,4431369,0.970080763564286,"2021-06-28",1145,2,5,3,"",28
"59",2021,453707,4431369,0.970080763564286,"2021-06-28",1055,1,1,0,"",28
"59",2021,453707,4431369,0.970080763564286,"2021-07-08",1301,2,0,25,"",38
"59",2021,453707,4431369,0.970080763564286,"2021-06-21",1301,3,15,0,"",21
"59",2021,453707,4431369,0.970080763564286,"2021-07-05",1055,1,0,1,"",35
"59",2021,453707,4431369,0.970080763564286,"2021-06-25",1147,1,6,0,"",25
"59",2021,453707,4431369,0.970080763564286,"2021-06-28",1142,1,2,5,"",28
"59",2021,453707,4431369,0.970080763564286,"2021-07-01",1142,1,0,7,"",31
"59",2021,453707,4431369,0.970080763564286,"2021-07-08",1199,1,0,10,"",38
"59",2021,453707,4431369,0.970080763564286,"2021-07-05",1145,2,0,8,"",35
"59",2021,453707,4431369,0.970080763564286,"2021-07-05",1142,1,0,7,"",35
"59",2021,453707,4431369,0.970080763564286,"2021-06-25",1199,1,7,0,"",25
"59",2021,453707,4431369,0.970080763564286,"2021-07-12",1199,1,0,9,"",42
"6",2020,453838,4431335,0.97020941348236,"2020-07-05",1001,,0,4,"",35
"6",2020,453838,4431335,0.97020941348236,"2020-06-21",1001,2,3,2,"2 rac",21
"6",2020,453838,4431335,0.97020941348236,"2020-06-24",1001,,2,2,"",24
"6",2020,453838,4431335,0.97020941348236,"2020-06-27",1001,,1,3,"",27
"6",2020,453838,4431335,0.97020941348236,"2020-07-01",1001,,0,4,"",31
"6",2021,453865,4431324,0.973426255959029,"2021-06-17",1128,1,4,0,"1 counted fl is dud",17
"6",2021,453865,4431324,0.973426255959029,"2021-07-01",1300,1,1,4,"",31
"6",2021,453865,4431324,0.973426255959029,"2021-06-21",1165,1,4,0,"tp is ww",21
"6",2021,453865,4431324,0.973426255959029,"2021-06-28",1138,1,3,0,"",28
"6",2021,453865,4431324,0.973426255959029,"2021-06-21",1149,1,1,0,"fl has no wings",21
"6",2021,453865,4431324,0.973426255959029,"2021-06-28",1152,1,7,4,"yv",28
"6",2021,453865,4431324,0.973426255959029,"2021-07-05",1152,2,1,14,"",35
"6",2021,453865,4431324,0.973426255959029,"2021-06-28",1128,1,0,3,"",28
"6",2021,453865,4431324,0.973426255959029,"2021-06-17",1165,1,2,0,"not spread but pollen is visible; [tp changed w->ww jun 21]",17
"6",2021,453865,4431324,0.973426255959029,"2021-06-21",1211,1,3,1,"",21
"6",2021,453865,4431324,0.973426255959029,"2021-06-21",1300,1,3,0,"",21
"6",2021,453865,4431324,0.973426255959029,"2021-06-21",1128,1,3,0,"",21
"6",2021,453865,4431324,0.973426255959029,"2021-06-28",1211,1,0,4,"",28
"6",2021,453865,4431324,0.973426255959029,"2021-07-01",1152,1,6,6,"yv",31
"6",2021,453865,4431324,0.973426255959029,"2021-06-28",1165,1,0,2,"",28
"6",2021,453865,4431324,0.973426255959029,"2021-06-25",1152,1,8,2,"1yv",25
"6",2021,453865,4431324,0.973426255959029,"2021-07-05",1300,1,0,5,"",35
"6",2021,453865,4431324,0.973426255959029,"2021-07-01",1165,1,0,2,"",31
"6",2021,453865,4431324,0.973426255959029,"2021-06-21",1152,1,4,0,"",21
"6",2021,453865,4431324,0.973426255959029,"2021-07-05",1138,1,0,3,"",35
"6",2021,453865,4431324,0.973426255959029,"2021-06-25",1211,1,0,4,"",25
"6",2021,453865,4431324,0.973426255959029,"2021-06-25",1165,1,0,4,"",25
"6",2021,453865,4431324,0.973426255959029,"2021-07-01",1138,1,2,1,"",31
"6",2021,453865,4431324,0.973426255959029,"2021-06-28",1300,1,5,0,"",28
"6",2021,453865,4431324,0.973426255959029,"2021-06-25",1300,1,5,0,"",25
"6",2021,453865,4431324,0.973426255959029,"2021-06-25",1138,1,2,0,"",25
"6",2021,453865,4431324,0.973426255959029,"2021-06-25",1128,1,0,3,"",25
"6",2021,453865,4431324,0.973426255959029,"2021-07-08",1152,2,0,14,"",38
"6",2021,453865,4431324,0.973426255959029,"2021-07-12",1152,2,0,11,"",42
"60",2021,453734,4431356,0.908773942325477,"2021-07-12",1215,1,1,0,"",42
"60",2021,453734,4431356,0.908773942325477,"2021-07-19",1215,1,0,1,"",49
"60",2021,453734,4431356,0.908773942325477,"2021-07-08",1249,1,3,2,"",38
"60",2021,453734,4431356,0.908773942325477,"2021-07-15",1249,1,0,6,"",45
"60",2021,453734,4431356,0.908773942325477,"2021-07-22",1215,1,0,1,,52
"60",2021,453734,4431356,0.908773942325477,"2021-06-28",1100,1,1,0,"",28
"60",2021,453734,4431356,0.908773942325477,"2021-07-15",1215,1,1,0,"",45
"60",2021,453734,4431356,0.908773942325477,"2021-07-19",1274,1,0,4,"",49
"60",2021,453734,4431356,0.908773942325477,"2021-07-12",1178,1,1,0,"",42
"60",2021,453734,4431356,0.908773942325477,"2021-07-19",1178,1,0,1,"",49
"60",2021,453734,4431356,0.908773942325477,"2021-07-08",1100,1,0,1,"",38
"60",2021,453734,4431356,0.908773942325477,"2021-07-12",1274,1,4,0,"",42
"60",2021,453734,4431356,0.908773942325477,"2021-07-15",1274,1,0,4,"",45
"60",2021,453734,4431356,0.908773942325477,"2021-07-05",1249,1,4,0,"",35
"60",2021,453734,4431356,0.908773942325477,"2021-07-15",1178,1,0,1,"",45
"60",2021,453734,4431356,0.908773942325477,"2021-07-05",1100,1,0,1,"",35
"60",2021,453734,4431356,0.908773942325477,"2021-07-12",1249,1,0,6,"",42
"60",2021,453734,4431356,0.908773942325477,"2021-07-01",1100,1,1,0,"",31
"61",2020,453799,4431337,0.813333122080566,"2020-07-13",1170,,0,9,"",43
"61",2020,453799,4431337,0.813333122080566,"2020-07-17",1125,,0,5,"",47
"61",2020,453799,4431337,0.813333122080566,"2020-07-13",1294,,0,10,"",43
"61",2020,453799,4431337,0.813333122080566,"2020-07-09",1181,3,0,1,"",39
"61",2020,453799,4431337,0.813333122080566,"2020-07-05",1125,,4,0,"",35
"61",2020,453799,4431337,0.813333122080566,"2020-07-05",1294,,5,3,"",35
"61",2020,453799,4431337,0.813333122080566,"2020-07-05",1170,,5,3,"",35
"61",2020,453799,4431337,0.813333122080566,"2020-07-09",1125,,5,2,"",39
"61",2020,453799,4431337,0.813333122080566,"2020-07-01",1170,,3,0,"kinked/snapped stem",31
"61",2020,453799,4431337,0.813333122080566,"2020-07-13",1303,,0,2,"",43
"61",2020,453799,4431337,0.813333122080566,"2020-07-05",1181,,0,1,"",35
"61",2020,453799,4431337,0.813333122080566,"2020-07-13",1125,,0,6,"",43
"61",2020,453799,4431337,0.813333122080566,"2020-07-09",1303,,1,1,"",39
"61",2020,453799,4431337,0.813333122080566,"2020-07-09",1170,,1,9,"",39
"61",2020,453799,4431337,0.813333122080566,"2020-07-09",1294,,0,10,"",39
"61",2020,453799,4431337,0.813333122080566,"2020-06-27",1294,,1,0,"",27
"61",2020,453799,4431337,0.813333122080566,"2020-07-17",1170,,0,8,"",47
"61",2020,453799,4431337,0.813333122080566,"2020-07-01",1294,2,5,2,"",31
"62",2020,453793,4431337,0.821339010412783,"2020-06-27",1295,1,3,3,"",27
"62",2020,453793,4431337,0.821339010412783,"2020-07-09",1295,,0,5,"",39
